123,77441.74,-154883480.0
124,82589.3305,-165178661.0
125,79313.1105,-158626221.0
126,86806.5225,-173613045.0
127,60472.3185,-120944637.0
128,81914.9085,-163829817.0
129,69309.634,-138619268.0
130,77802.4035,-155604807.0
131,45171.096,-90342192.0
132,82781.6415,-165563283.0
133,58834.435,-117668870.0
134,86464.4005,-172928801.0
135,24530.032,-49060064.0
136,82399.223,-164798446.0
137,82192.9065,-164385813.0
138,89967.4785,-179934957.0
139,86654.865,-173309730.0
140,87905.298,-175810596.0
141,91131.8895,-182263779.0
142,77295.7175,-154591435.0
143,89158.5025,-178317005.0
144,80451.588,-160903176.0
145,85086.029,-170172058.0
146,89853.6525,-179707305.0
147,87929.4055,-175858811.0
148,64827.916,-129655832.0
149,2373.3145,-4746629.0
150,2020.1795,-4040359.0
151,912.6885,-1825377.0
152,2274.669,-4549338.0
153,1630.1485,-3260297.0
154,1962.881,-3925762.0
155,35060.4265,-70120853.0
156,46395.188,-92790376.0
157,74248.098,-148496196.0
158,82525.5845,-165051169.0
159,94117.303,-188234606.0
160,73948.0905,-147896181.0
161,77604.813,-155209626.0
162,87506.8125,-175013625.0
163,82593.1555,-165186311.0
164,93878.047,-187756094.0
165,78460.116,-156920232.0
166,87471.0415,-174942083.0
167,81726.5415,-163453083.0
168,16353.6585,-32707317.0
169,2632.734,-5265468.0
170,2579.1935,-5158387.0
171,13631.3295,-27262659.0
172,5312.9295,-10625859.0
173,2547.391,-5094782.0
174,5186.705,-10373410.0
175,1892.5135,-3785027.0
176,10223.707,-20447414.0
177,1732.0175,-3464035.0
178,1028.3985,-2056797.0
179,2439.76,-4879520.0
180,37351.4575,-74702915.0
181,76490.457,-152980914.0
182,76635.681,-153271362.0
183,87478.104,-174956208.0
184,80650.35,-161300700.0
185,6520.79,-13041580.0
186,2593.9385,-5187877.0
187,1837.765,-3675530.0
188,1646.331,-3292662.0
189,2329.473,-4658946.0
190,4630.584,-9261168.0
191,5472.574,-10945148.0
192,5668.045,-11336090.0
193,2328.8125,-4657625.0
194,8175.438,-16350876.0
195,7701.505,-15403010.0
196,10064.205,-20128410.0
197,10161.9245,-20323849.0
198,17250.636,-34501272.0
199,18237.513,-36475026.0
200,26974.188,-53948376.0
201,14227.7565,-28455513.0
202,21597.11,-43194220.0
203,39093.747,-78187494.0
204,26353.628,-52707256.0
205,29370.751,-58741502.0
206,33388.8875,-66777775.0
207,24696.839,-49393678.0
208,27659.807,-55319614.0
209,34142.533,-68285066.0
210,30622.719,-61245438.0
211,30075.865,-60151730.0
212,38271.598,-76543196.0
213,30887.5615,-61775123.0
214,27471.8095,-54943619.0
215,29227.4125,-58454825.0
216,30343.5355,-60687071.0
217,34936.402,-69872804.0
218,32417.2405,-64834481.0
219,67531.5395,-135063079.0
220,89676.086,-179352172.0
221,98550.929,-197101858.0
222,90055.7635,-180111527.0
223,94394.983,-188789966.0
224,91429.992,-182859984.0
225,90350.502,-180701004.0
226,82284.1965,-164568393.0
227,85547.431,-171094862.0
228,89734.9265,-179469853.0
229,77829.5785,-155659157.0
230,96314.0335,-192628067.0
231,92008.459,-184016918.0
232,84976.5095,-169953019.0
233,136057.671,-272115342.0
234,90495.7965,-180991593.0
235,86847.101,-173694202.0
236,83028.9165,-166057833.0
237,82451.693,-164903386.0
238,75591.189,-151182378.0
239,83745.1935,-167490387.0
240,64986.5485,-129973097.0
241,91170.136,-182340272.0
242,95986.274,-191972548.0
243,72572.673,-145145346.0
244,73616.5615,-147233123.0
245,24291.9435,-48583887.0
246,12059.6785,-24119357.0
247,13319.0885,-26638177.0
248,15678.708,-31357416.0
249,85746.7395,-171493479.0
250,95347.5265,-190695053.0
251,75173.9735,-150347947.0
252,10667.315,-21334630.0
253,13092.94,-26185880.0
254,14369.207,-28738414.0
255,10997.5435,-21995087.0
256,11855.348,-23710696.0
257,10192.3525,-20384705.0
258,21684.496,-43368992.0
259,43674.233,-87348466.0
260,34084.563,-68169126.0
261,18183.1055,-36366211.0
262,2413.464,-4826928.0
263,29364.3315,-58728663.0
264,84562.243,-169124486.0
265,97693.2545,-195386509.0
266,106912.145,-213824290.0
267,109471.375,-218942750.0
268,118848.036,-237696072.0
269,100441.49,-200882980.0
270,100079.634,-200159268.0
271,93975.018,-187950036.0
272,29332.744,-58665488.0
273,12536.8575,-25073715.0
274,8808.2475,-17616495.0
275,3079.4685,-6158937.0
276,7724.8475,-15449695.0
277,2639.4615,-5278923.0
278,3615.087,-7230174.0
279,33620.0505,-67240101.0
280,6485.492,-12970984.0
281,3422.9825,-6845965.0
282,2071.438,-4142876.0
283,3041.689,-6083378.0
284,23730.547,-47461094.0
285,97644.2335,-195288467.0
286,77971.3165,-155942633.0
287,55150.4815,-110300963.0
288,80813.553,-161627106.0
289,89896.9675,-179793935.0
290,78375.6985,-156751397.0
291,76564.5345,-153129069.0
292,90187.4965,-180374993.0
293,86140.015,-172280030.0
294,79958.878,-159917756.0
295,94075.7765,-188151553.0
296,92213.959,-184427918.0
297,83722.165,-167444330.0
298,18666.109,-37332218.0
299,13955.0525,-27910105.0
300,37091.2095,-74182419.0
301,23646.191,-47292382.0
302,43394.6915,-86789383.0
303,29171.153,-58342306.0
304,41025.098,-82050196.0
305,33043.787,-66087574.0
306,31241.996,-62483992.0
307,34756.7265,-69513453.0
308,58500.5195,-117001039.0
309,67350.404,-134700808.0
310,38241.058,-76482116.0
311,67729.164,-135458328.0
312,97583.566,-195167132.0
313,74603.4285,-149206857.0
314,98149.874,-196299748.0
315,83984.3525,-167968705.0
316,75791.169,-151582338.0
317,75277.5005,-150555001.0
318,79606.451,-159212902.0
319,65158.709,-130317418.0
320,73938.323,-147876646.0
